data_date,avg_rainfall,grid_count
2021-11-07,0.00,43
2021-11-08,10.37,43
2021-11-09,0.00,43
2021-11-10,0.00,43
2021-11-11,0.00,43
2021-11-12,2.25,43
2021-11-13,4.89,43
2021-11-14,0.00,43
2021-11-15,0.00,43
2021-11-16,0.00,43
2021-11-17,0.00,43
2021-11-18,5.05,43
2021-11-19,0.00,43
2021-11-20,0.00,43
2021-11-21,0.00,43
2021-11-22,0.02,43
2021-11-23,0.00,43
2021-11-24,0.00,43
2021-11-25,0.00,43
2021-11-26,0.07,43
2021-11-27,1.72,43
2021-11-28,0.00,43
2021-11-29,0.00,43
2021-11-30,0.21,43
2021-12-01,0.00,43
2021-12-02,0.00,43
2021-12-03,0.00,43
2021-12-04,0.00,43
2021-12-05,0.00,43
2021-12-06,0.38,43
2021-12-07,0.00,43
2021-12-08,0.00,43
2021-12-09,0.00,43
2021-12-10,0.00,43
2021-12-11,0.00,43
2021-12-12,0.00,43
2021-12-13,0.00,43
2021-12-14,0.00,43
2021-12-15,0.00,43
2021-12-16,0.00,43
2021-12-17,0.00,43
2021-12-18,0.00,43
2021-12-19,0.00,43
2021-12-20,0.00,43
2021-12-21,47.11,43
2021-12-22,9.60,43
2021-12-23,0.33,43
2021-12-24,2.39,43
2021-12-25,0.00,43
2021-12-26,0.00,43
2021-12-27,1.82,43
2021-12-28,0.00,43
2021-12-29,0.00,43
2021-12-30,0.00,43
2021-12-31,0.00,43
2022-01-01,0.00,43
2022-01-02,0.00,43
2022-01-03,0.00,43
2022-01-04,0.00,43
2022-01-05,0.00,43
2022-01-06,4.20,43
2022-01-07,1.07,43
2022-01-08,0.00,43
2022-01-09,0.00,43
2022-01-10,0.00,43
2022-01-11,2.46,43
2022-01-12,0.01,43
2022-01-13,0.00,43
2022-01-14,0.00,43
2022-01-15,0.00,43
2022-01-16,0.00,43
2022-01-17,2.14,43
2022-01-18,0.00,43
2022-01-19,0.00,43
2022-01-20,0.04,43
2022-01-21,27.26,43
2022-01-22,24.58,43
2022-01-23,0.91,43
2022-01-24,1.31,43
2022-01-25,0.00,43
2022-01-26,0.00,43
2022-01-27,0.00,43
2022-01-28,0.00,43
2022-01-29,4.93,43
2022-01-30,3.01,43
2022-01-31,0.00,43
2022-02-01,15.99,43
2022-02-02,1.06,43
2022-02-03,19.92,43
2022-02-04,0.48,43
2022-02-05,0.00,43
2022-02-06,0.00,43
2022-02-07,8.39,43
2022-02-08,0.00,43
2022-02-09,6.41,43
2022-02-10,0.00,43
2022-02-11,0.00,43
2022-02-12,0.00,43
2022-02-13,12.11,43
2022-02-14,27.72,43
2022-02-15,0.00,43
2022-02-16,0.00,43
2022-02-17,0.00,43
2022-02-18,3.56,43
2022-02-19,20.58,43
2022-02-20,20.26,43
2022-02-21,14.38,43
2022-02-22,17.07,43
2022-02-23,32.93,43
2022-02-24,0.00,43
2022-02-25,0.00,43
2022-02-26,0.00,43
2022-02-27,0.00,43
2022-02-28,0.00,43
2022-03-01,0.00,43
2022-03-02,0.00,43
2022-03-03,0.00,43
2022-03-04,0.00,43
2022-03-05,0.00,43
2022-03-06,0.00,43
2022-03-07,18.01,43
2022-03-08,0.00,43
2022-03-09,0.00,43
2022-03-10,0.00,43
2022-03-11,0.00,43
2022-03-12,0.00,43
2022-03-13,0.00,43
2022-03-14,0.00,43
2022-03-15,0.00,43
2022-03-16,0.00,43
2022-03-17,9.62,43
2022-03-18,0.00,43
2022-03-19,0.00,43
2022-03-20,0.00,43
2022-03-21,6.87,43
2022-03-22,11.18,43
2022-03-23,31.89,43
2022-03-24,1.11,43
2022-03-25,0.31,43
2022-03-26,25.84,43
2022-03-27,59.20,43
2022-03-28,67.06,43
2022-03-29,4.01,43
2022-03-30,0.00,43
2022-03-31,0.00,43
2022-04-01,0.01,43
2022-04-02,29.93,43
2022-04-03,2.31,43
2022-04-04,0.00,43
2022-04-05,0.00,43
2022-04-06,0.00,43
2022-04-07,0.00,43
2022-04-08,0.00,43
2022-04-09,0.00,43
2022-04-10,0.00,43
2022-04-11,0.00,43
2022-04-12,0.00,43
2022-04-13,0.00,43
2022-04-14,29.82,43
2022-04-15,0.00,43
2022-04-16,0.00,43
2022-04-17,2.89,43
2022-04-18,0.00,43
2022-04-19,11.96,43
2022-04-20,5.98,43
2022-04-21,0.00,43
2022-04-22,0.00,43
2022-04-23,0.68,43
2022-04-24,0.00,43
2022-04-25,0.00,43
2022-04-26,0.00,43
2022-04-27,0.00,43
2022-04-28,0.00,43
2022-04-29,0.00,43
2022-04-30,0.00,43
2022-05-01,10.58,43
2022-05-02,20.84,43
2022-05-03,0.00,43
2022-05-04,0.00,43
2022-05-05,0.00,43
2022-05-06,0.00,43
2022-05-07,0.00,43
2022-05-08,0.00,43
2022-05-09,0.00,43
2022-05-10,0.00,43
2022-05-11,24.47,43
2022-05-12,6.46,43
2022-05-13,5.19,43
2022-05-14,51.70,43
2022-05-15,25.30,43
2022-05-16,51.20,43
2022-05-17,4.52,43
2022-05-18,0.00,43
2022-05-19,0.00,43
2022-05-20,0.00,43
2022-05-21,0.12,43
2022-05-22,0.00,43
2022-05-23,0.00,43
2022-05-24,71.36,43
2022-05-25,71.58,43
2022-05-26,74.38,43
2022-05-27,57.92,43
2022-05-28,4.15,43
2022-05-29,0.00,43
2022-05-30,0.00,43
2022-05-31,9.43,43
2022-06-01,0.00,43
2022-06-02,0.00,43
2022-06-03,0.00,43
2022-06-04,0.00,43
2022-06-05,0.00,43
2022-06-06,50.44,43
2022-06-07,86.01,43
2022-06-08,78.25,43
2022-06-09,14.28,43
2022-06-10,1.86,43
2022-06-11,14.90,43
2022-06-12,21.80,43
2022-06-13,0.00,43
2022-06-14,0.00,43
2022-06-15,9.96,43
2022-06-16,7.71,43
2022-06-17,0.00,43
2022-06-18,0.00,43
2022-06-19,0.00,43
2022-06-20,0.00,43
2022-06-21,0.00,43
2022-06-22,0.00,43
2022-06-23,0.00,43
2022-06-24,0.03,43
2022-06-25,19.16,43
2022-06-26,0.00,43
2022-06-27,0.00,43
2022-06-28,0.00,43
2022-06-29,33.08,43
2022-06-30,0.03,43
2022-07-01,0.00,43
2022-07-02,1.55,43
2022-07-03,0.00,43
2022-07-04,0.94,43
2022-07-05,2.23,43
2022-07-06,1.69,43
2022-07-07,0.00,43
2022-07-08,0.00,43
2022-07-09,0.00,43
2022-07-10,0.00,43
2022-07-11,0.00,43
2022-07-12,0.05,43
2022-07-13,0.00,43
2022-07-14,0.00,43
2022-07-15,0.00,43
2022-07-16,0.00,43
2022-07-17,0.00,43
2022-07-18,0.00,43
2022-07-19,0.00,43
2022-07-20,4.61,43
2022-07-21,0.00,43
2022-07-22,0.00,43
2022-07-23,0.00,43
2022-07-24,0.00,43
2022-07-25,0.00,43
2022-07-26,0.00,43
2022-07-27,0.00,43
2022-07-28,0.00,43
2022-07-29,0.00,43
2022-07-30,11.48,43
2022-07-31,0.00,43
2022-08-01,0.00,43
2022-08-02,24.42,43
2022-08-03,0.68,43
2022-08-04,0.82,43
2022-08-05,0.00,43
2022-08-06,0.00,43
2022-08-07,0.00,43
2022-08-08,0.02,43
2022-08-09,0.00,43
2022-08-10,0.00,43
2022-08-11,4.42,43
2022-08-12,0.00,43
2022-08-13,0.00,43
2022-08-14,0.00,43
2022-08-15,0.07,43
2022-08-16,0.00,43
2022-08-17,5.43,43
2022-08-18,0.61,43
2022-08-19,4.24,43
2022-08-20,0.00,43
2022-08-21,0.00,43
2022-08-22,0.00,43
2022-08-23,0.00,43
2022-08-24,0.00,43
2022-08-25,0.00,43
2022-08-26,0.00,43
2022-08-27,0.00,43
2022-08-28,5.04,43
2022-08-29,0.00,43
2022-08-30,0.68,43
2022-08-31,0.00,43
2022-09-01,4.13,43
2022-09-02,40.39,43
2022-09-03,74.90,43
2022-09-04,14.62,43
2022-09-05,0.00,43
2022-09-06,0.10,43
2022-09-07,0.05,43
2022-09-08,0.00,43
2022-09-09,0.00,43
2022-09-10,0.00,43
2022-09-11,18.83,43
2022-09-12,49.76,43
2022-09-13,7.85,43
2022-09-14,0.00,43
2022-09-15,0.00,43
2022-09-16,0.00,43
2022-09-17,0.00,43
2022-09-18,0.00,43
2022-09-19,0.00,43
2022-09-20,0.00,43
2022-09-21,0.00,43
2022-09-22,0.00,43
2022-09-23,0.00,43
2022-09-24,0.00,43
2022-09-25,0.00,43
2022-09-26,0.00,43
2022-09-27,0.00,43
2022-09-28,0.00,43
2022-09-29,0.00,43
2022-09-30,0.00,43
2022-10-01,0.00,43
2022-10-02,0.00,43
2022-10-03,0.00,43
2022-10-04,0.00,43
2022-10-05,0.00,43
2022-10-06,0.00,43
2022-10-07,0.00,43
2022-10-08,0.00,43
2022-10-09,0.00,43
2022-10-10,0.00,43
2022-10-11,0.00,43
2022-10-12,0.00,43
2022-10-13,0.00,43
2022-10-14,8.22,43
2022-10-15,18.62,43
2022-10-16,28.61,43
2022-10-17,7.46,43
2022-10-18,0.00,43
2022-10-19,0.00,43
2022-10-20,0.00,43
2022-10-21,0.00,43
2022-10-22,0.00,43
2022-10-23,1.73,43
2022-10-24,0.00,43
2022-10-25,0.00,43
2022-10-26,0.00,43
2022-10-27,0.00,43
2022-10-28,0.00,43
2022-10-29,0.00,43
2022-10-30,0.00,43
2022-10-31,20.30,43
2022-11-01,2.57,43
2022-11-02,0.00,43
2022-11-03,0.00,43
2022-11-04,0.00,43
2022-11-05,0.00,43
2022-11-06,0.00,43
2022-11-07,0.00,43
2022-11-08,0.00,43
2022-11-09,0.00,43
2022-11-10,0.00,43
2022-11-11,0.00,43
2022-11-12,0.00,43
2022-11-13,0.00,43
2022-11-14,0.00,43
2022-11-15,0.00,43
2022-11-16,0.00,43
2022-11-17,0.00,43
2022-11-18,0.00,43
2022-11-19,0.00,43
2022-11-20,0.00,43
2022-11-21,0.00,43
2022-11-22,0.00,43
2022-11-23,9.17,43
2022-11-24,58.79,43
2022-11-25,30.14,43
2022-11-26,0.04,43
2022-11-27,0.00,43
2022-11-28,0.00,43
2022-11-29,0.00,43
2022-11-30,0.00,43
2022-12-01,0.46,43
2022-12-02,0.17,43
2022-12-03,1.81,43
2022-12-04,0.00,43
2022-12-05,0.48,43
2022-12-06,0.00,43
2022-12-07,0.00,43
2022-12-08,0.00,43
2022-12-09,0.00,43
2022-12-10,0.65,43
2022-12-11,2.90,43
2022-12-12,0.15,43
2022-12-13,1.75,43
2022-12-14,0.00,43
2022-12-15,6.57,43
2022-12-16,5.61,43
2022-12-17,8.60,43
2022-12-18,0.00,43
2022-12-19,0.00,43
2022-12-20,0.00,43
2022-12-21,0.34,43
2022-12-22,0.00,43
2022-12-23,0.00,43
2022-12-24,0.00,43
2022-12-25,0.00,43
2022-12-26,0.00,43
2022-12-27,0.00,43
2022-12-28,0.00,43
2022-12-29,0.00,43
2022-12-30,0.00,43
2022-12-31,0.00,43
2023-01-01,0.00,43
2023-01-02,1.08,43
2023-01-03,0.00,43
2023-01-04,0.00,43
2023-01-05,0.00,43
2023-01-06,0.04,43
2023-01-07,0.00,43
2023-01-08,0.00,43
2023-01-09,0.13,43
2023-01-10,0.56,43
2023-01-11,1.50,43
2023-01-12,0.00,43
2023-01-13,0.00,43
2023-01-14,0.16,43
2023-01-15,1.38,43
2023-01-16,0.00,43
2023-01-17,0.46,43
2023-01-18,0.52,43
2023-01-19,0.00,43
2023-01-20,0.00,43
2023-01-21,0.00,43
2023-01-22,0.01,43
2023-01-23,0.00,43
2023-01-24,2.26,43
2023-01-25,0.00,43
2023-01-26,0.00,43
2023-01-27,0.00,43
2023-01-28,0.00,43
2023-01-29,0.00,43
2023-01-30,0.00,43
2023-01-31,0.00,43
2023-02-01,0.00,43
2023-02-02,0.00,43
2023-02-03,0.00,43
2023-02-04,0.00,43
2023-02-05,11.44,43
2023-02-06,17.62,43
2023-02-07,0.00,43
2023-02-08,0.00,43
2023-02-09,0.03,43
2023-02-10,0.09,43
2023-02-11,0.00,43
2023-02-12,0.00,43
2023-02-13,0.00,43
2023-02-14,0.38,43
2023-02-15,0.00,43
2023-02-16,0.00,43
2023-02-17,0.00,43
2023-02-18,0.00,43
2023-02-19,0.00,43
2023-02-20,0.00,43
2023-02-21,0.00,43
2023-02-22,0.00,43
2023-02-23,0.00,43
2023-02-24,0.00,43
2023-02-25,0.00,43
2023-02-26,0.00,43
2023-02-27,0.00,43
2023-02-28,0.00,43
2023-03-01,0.00,43
2023-03-02,0.00,43
2023-03-03,0.00,43
2023-03-04,0.00,43
2023-03-05,0.00,43
2023-03-06,0.00,43
2023-03-07,0.00,43
2023-03-08,0.00,43
2023-03-09,0.00,43
2023-03-10,0.00,43
2023-03-11,0.00,43
2023-03-12,0.00,43
2023-03-13,0.00,43
2023-03-14,0.00,43
2023-03-15,0.00,43
2023-03-16,0.00,43
2023-03-17,0.00,43
2023-03-18,0.00,43
2023-03-19,0.00,43
2023-03-20,0.00,43
2023-03-21,0.00,43
2023-03-22,0.00,43
2023-03-23,0.00,43
2023-03-24,0.00,43
2023-03-25,19.59,43
2023-03-26,2.83,43
2023-03-27,1.34,43
2023-03-28,0.15,43
2023-03-29,0.43,43
2023-03-30,0.29,43
2023-03-31,1.17,43
2023-04-01,4.95,43
2023-04-02,0.00,43
2023-04-03,0.00,43
2023-04-04,0.00,43
2023-04-05,0.21,43
2023-04-06,0.00,43
2023-04-07,15.84,43
2023-04-08,0.00,43
2023-04-09,0.00,43
2023-04-10,0.00,43
2023-04-11,0.00,43
2023-04-12,0.00,43
2023-04-13,0.00,43
2023-04-14,0.00,43
2023-04-15,9.97,43
2023-04-16,0.00,43
2023-04-17,0.00,43
2023-04-18,0.00,43
2023-04-19,52.98,43
2023-04-20,60.96,43
2023-04-21,6.69,43
2023-04-22,0.00,43
2023-04-23,0.00,43
2023-04-24,2.55,43
2023-04-25,0.22,43
2023-04-26,0.37,43
2023-04-27,0.00,43
2023-04-28,0.00,43
2023-04-29,0.00,43
2023-04-30,0.00,43
2023-05-01,0.00,43
2023-05-02,0.00,43
2023-05-03,0.00,43
2023-05-04,0.00,43
2023-05-05,0.00,43
2023-05-06,5.12,43
2023-05-07,28.79,43
2023-05-08,25.76,43
2023-05-09,0.00,43
2023-05-10,0.00,43
2023-05-11,0.00,43
2023-05-12,0.00,43
2023-05-13,0.00,43
2023-05-14,0.00,43
2023-05-15,0.00,43
2023-05-16,0.00,43
2023-05-17,0.00,43
2023-05-18,5.59,43
2023-05-19,201.37,43
2023-05-20,1.40,43
2023-05-21,0.00,43
2023-05-22,61.22,43
2023-05-23,16.44,43
2023-05-24,7.43,43
2023-05-25,0.17,43
2023-05-26,0.00,43
2023-05-27,0.00,43
2023-05-28,0.00,43
2023-05-29,0.00,43
2023-05-30,0.00,43
2023-05-31,36.02,43
2023-06-01,2.83,43
2023-06-02,0.00,43
2023-06-03,0.00,43
2023-06-04,0.00,43
2023-06-05,0.00,43
2023-06-06,0.00,43
2023-06-07,0.00,43
2023-06-08,0.00,43
2023-06-09,0.00,43
2023-06-10,1.07,43
2023-06-11,4.39,43
2023-06-12,0.00,43
2023-06-13,0.00,43
2023-06-14,4.28,43
2023-06-15,12.22,43
2023-06-16,19.04,43
2023-06-17,13.08,43
2023-06-18,0.00,43
2023-06-19,0.00,43
2023-06-20,0.00,43
2023-06-21,0.00,43
2023-06-22,0.00,43
2023-06-23,2.07,43
2023-06-24,3.01,43
2023-06-25,0.00,43
2023-06-26,0.56,43
2023-06-27,0.00,43
2023-06-28,0.00,43
2023-06-29,0.00,43
2023-06-30,0.00,43
2023-07-01,0.00,43
2023-07-02,0.04,43
2023-07-03,0.00,43
2023-07-04,0.00,43
2023-07-05,0.00,43
2023-07-06,0.00,43
2023-07-07,0.00,43
2023-07-08,0.00,43
2023-07-09,0.00,43
2023-07-10,0.00,43
2023-07-11,0.00,43
2023-07-12,0.03,43
2023-07-13,0.00,43
2023-07-14,0.00,43
2023-07-15,0.00,43
2023-07-16,0.02,43
2023-07-17,0.00,43
2023-07-18,12.33,43
2023-07-19,0.00,43
2023-07-20,2.01,43
2023-07-21,5.33,43
2023-07-22,0.18,43
2023-07-23,0.00,43
2023-07-24,0.00,43
2023-07-25,0.00,43
2023-07-26,0.00,43
2023-07-27,0.25,43
2023-07-28,2.50,43
2023-07-29,46.47,43
2023-07-30,0.91,43
2023-07-31,0.00,43
2023-08-01,3.64,43
2023-08-02,57.27,43
2023-08-03,5.00,43
2023-08-04,3.20,43
2023-08-05,41.08,43
2023-08-06,0.00,43
2023-08-07,0.00,43
2023-08-08,0.00,43
2023-08-09,0.00,43
2023-08-10,4.77,43
2023-08-11,32.73,43
2023-08-12,0.00,43
2023-08-13,0.00,43
2023-08-14,0.00,43
2023-08-15,0.00,43
2023-08-16,61.92,43
2023-08-17,18.71,43
2023-08-18,18.57,43
2023-08-19,4.58,43
2023-08-20,0.09,43
2023-08-21,0.00,43
2023-08-22,0.00,43
2023-08-23,0.00,43
2023-08-24,0.00,43
2023-08-25,0.00,43
2023-08-26,0.00,43
2023-08-27,0.00,43
2023-08-28,0.00,43
2023-08-29,0.00,43
2023-08-30,0.00,43
2023-08-31,0.00,43
2023-09-01,0.00,43
2023-09-02,0.07,43
2023-09-03,0.00,43
2023-09-04,2.37,43
2023-09-05,10.45,43
2023-09-06,11.71,43
2023-09-07,0.14,43
2023-09-08,9.29,43
2023-09-09,6.40,43
2023-09-10,0.00,43
2023-09-11,0.00,43
2023-09-12,0.00,43
2023-09-13,0.00,43
2023-09-14,0.00,43
2023-09-15,0.09,43
2023-09-16,0.00,43
2023-09-17,0.00,43
2023-09-18,0.00,43
2023-09-19,0.00,43
2023-09-20,0.00,43
2023-09-21,0.00,43
2023-09-22,0.00,43
2023-09-23,0.00,43
2023-09-24,0.00,43
2023-09-25,0.00,43
2023-09-26,0.00,43
2023-09-27,0.00,43
2023-09-28,0.00,43
2023-09-29,0.00,43
2023-09-30,0.00,43
2023-10-01,0.00,43
2023-10-02,0.00,43
2023-10-03,1.21,43
2023-10-04,41.50,43
2023-10-05,8.37,43
2023-10-06,2.72,43
2023-10-07,4.44,43
2023-10-08,0.78,43
2023-10-09,0.00,43
2023-10-10,0.00,43
2023-10-11,0.12,43
2023-10-12,0.00,43
2023-10-13,0.00,43
2023-10-14,0.00,43
2023-10-15,0.00,43
2023-10-16,0.00,43
2023-10-17,0.00,43
2023-10-18,0.00,43
2023-10-19,0.00,43
2023-10-20,0.08,43
2023-10-21,0.00,43
2023-10-22,0.00,43
2023-10-23,0.00,43
2023-10-24,0.00,43
2023-10-25,0.00,43
2023-10-26,0.00,43
2023-10-27,0.00,43
2023-10-28,13.46,43
2023-10-29,0.00,43
2023-10-30,0.00,43
2023-10-31,0.00,43
2023-11-01,0.00,43
2023-11-02,0.00,43
2023-11-03,0.00,43
2023-11-04,0.00,43
2023-11-05,0.00,43
2023-11-06,0.00,43
2023-11-07,0.00,43
2023-11-08,0.00,43
2023-11-09,0.00,43
2023-11-10,0.00,43
2023-11-11,0.00,43
2023-11-12,0.00,43
2023-11-13,0.00,43
2023-11-14,0.00,43
2023-11-15,0.00,43
2023-11-16,4.33,43
2023-11-17,0.00,43
2023-11-18,0.00,43
2023-11-19,0.00,43
2023-11-20,0.00,43
2023-11-21,0.00,43
2023-11-22,0.00,43
2023-11-23,0.00,43
2023-11-24,0.00,43
2023-11-25,0.00,43
2023-11-26,0.00,43
2023-11-27,0.00,43
2023-11-28,0.00,43
2023-11-29,0.00,43
2023-11-30,0.00,43
2023-12-01,0.00,43
2023-12-02,0.00,43
2023-12-03,0.00,43
2023-12-04,55.77,43
2023-12-05,1.10,43
2023-12-06,1.27,43
2023-12-07,0.00,43
2023-12-08,0.00,43
2023-12-09,0.00,43
2023-12-10,0.00,43
2023-12-11,0.00,43
2023-12-12,1.01,43
2023-12-13,0.00,43
2023-12-14,0.00,43
2023-12-15,0.00,43
2023-12-16,0.00,43
2023-12-17,0.00,43
2023-12-18,0.00,43
2023-12-19,0.00,43
2023-12-20,0.02,43
2023-12-21,0.00,43
2023-12-22,0.00,43
2023-12-23,0.00,43
2023-12-24,0.02,43
2023-12-25,0.00,43
2023-12-26,0.00,43
2023-12-27,2.43,43
2023-12-28,2.78,43
2023-12-29,0.00,43
2023-12-30,0.00,43
2023-12-31,0.00,43
